"county","tract","zcta","CountyName","ZIPName","hus20","afact"
"County code","Tract","ZIP census tabulation area","County name","ZIP Code name","Total housing units (2020 Census)","tract-to-zcta allocation factor"
"09015","8005.02","06266","Windham CT","South Windham, CT",182,0.13 
"09015","8005.02","06280","Windham CT","Windham, CT",754,0.5386 
"09015","8006.00","06226","Windham CT","Willimantic, CT",1744,1 
"09015","8007.00","06226","Windham CT","Willimantic, CT",1589,1 
"09015","8150.00","06235","Windham CT","Chaplin, CT",932,0.9759 
"09015","8150.00","06250","Windham CT","Mansfield Center, CT",23,0.0241 
"09015","8200.00","06247","Windham CT","Hampton, CT",790,1 
"09015","8250.00","06247","Windham CT","Hampton, CT",338,0.52 
"09015","8250.00","06256","Windham CT","North Windham, CT",10,0.0154 
"09015","8250.00","06264","Windham CT","Scotland, CT",51,0.0785 
"09015","8250.00","06280","Windham CT","Windham, CT",99,0.1523 
"09015","8250.00","06330","Windham CT","Baltic, CT",141,0.2169 
"09015","8250.00","06331","Windham CT","Canterbury, CT",11,0.0169 
"09015","8301.00","06278","Windham CT","Ashford, CT",1923,1 
"09015","9001.00","06255","Windham CT","North Grosvenordale, CT",423,0.2131 
"09015","9001.00","06277","Windham CT","Thompson, CT",1562,0.7869 
"09015","9002.00","06255","Windham CT","North Grosvenordale, CT",1677,0.7771 
"09015","9002.00","06262","Windham CT","Quinebaug, CT",285,0.1321 
"09015","9002.00","06277","Windham CT","Thompson, CT",190,0.088 
"09015","9002.00","06281","Windham CT","Woodstock, CT",6,0.0028 
"09015","9011.01","06281","Windham CT","Woodstock, CT",704,0.5747 
"09015","9011.01","06282","Windham CT","Woodstock Valley, CT",521,0.4253 
"09015","9011.02","06281","Windham CT","Woodstock, CT",2382,0.9746 
"09015","9011.02","06282","Windham CT","Woodstock Valley, CT",62,0.0254 
"09015","9022.00","06242","Windham CT","Eastford, CT",647,0.8027 
"09015","9022.00","06259","Windham CT","Pomfret Center, CT",116,0.1439 
"09015","9022.00","06278","Windham CT","Ashford, CT",43,0.0533 
"09015","9025.00","06234","Windham CT","Brooklyn, CT",12,0.0071 
"09015","9025.00","06258","Windham CT","Pomfret, CT (PO boxes)",1,0.0006 
"09015","9025.00","06259","Windham CT","Pomfret Center, CT",1673,0.9923 
"09015","9031.01","06260","Windham CT","Putnam, CT",1641,1 
"09015","9031.02","06260","Windham CT","Putnam, CT",1667,1 
"09015","9032.00","06260","Windham CT","Putnam, CT",976,0.9919 
"09015","9032.00","06277","Windham CT","Thompson, CT",8,0.0081 
"09015","9041.01","06239","Windham CT","Danielson, CT",522,0.2591 
"09015","9041.01","06241","Windham CT","Dayville, CT",1462,0.7256 
"09015","9041.01","06243","Windham CT","East Killingly, CT",20,0.0099 
"09015","9041.01","06260","Windham CT","Putnam, CT",11,0.0055 
"09015","9041.02","06239","Windham CT","Danielson, CT",775,0.6658 
"09015","9041.02","06241","Windham CT","Dayville, CT",325,0.2792 
"09015","9041.02","06243","Windham CT","East Killingly, CT",64,0.055 
"09015","9044.00","06239","Windham CT","Danielson, CT",750,0.3575 
"09015","9044.00","06241","Windham CT","Dayville, CT",1213,0.5782 
"09015","9044.00","06263","Windham CT","Rogers, CT (PO boxes)",135,0.0643 
"09015","9045.00","06239","Windham CT","Danielson, CT",2607,1 
"09015","9051.01","06234","Windham CT","Brooklyn, CT",1936,1 
"09015","9051.02","06234","Windham CT","Brooklyn, CT",1406,1 
"09015","9061.00","06331","Windham CT","Canterbury, CT",2044,1 
"09015","9071.00","06239","Windham CT","Danielson, CT",303,0.1689 
"09015","9071.00","06332","Windham CT","Central Village, CT (PO boxes)",268,0.1494 
"09015","9071.00","06354","Windham CT","Moosup, CT",79,0.044 
"09015","9071.00","06374","Windham CT","Plainfield, CT",1008,0.5619 
"09015","9071.00","06387","Windham CT","Wauregan, CT (PO boxes)",136,0.0758 
"09015","9072.00","06239","Windham CT","Danielson, CT",7,0.0031 
"09015","9072.00","06354","Windham CT","Moosup, CT",2101,0.9417 
"09015","9072.00","06374","Windham CT","Plainfield, CT",123,0.0551 
"09015","9073.00","06354","Windham CT","Moosup, CT",14,0.0063 
"09015","9073.00","06374","Windham CT","Plainfield, CT",2225,0.9937 
"09015","9081.00","06354","Windham CT","Moosup, CT",202,0.1366 
"09015","9081.00","06373","Windham CT","Oneco, CT (PO boxes)",117,0.0791 
"09015","9081.00","06377","Windham CT","Sterling, CT",1140,0.7708 
"09015","9081.00","06384","Windham CT","Voluntown, CT",20,0.0135 
