"county","cousub20","state","place","stab","CountyName","MCDName","PlaceName","hus20","afact"
"County code","County subdivision (2020)","State code","Place code","State abbr.","County name","County subdivision / MCD name","Place name","Total housing units (2020 Census)","cousub20-to-place allocation factor"
"29077","21088","29","61238","MO","Greene MO","East Republic township, Greene MO","Republic city, MO",1997,0.9833 
"29077","21088","29","99999","MO","Greene MO","East Republic township, Greene MO","[not in a place]",34,0.0167 
"29077","25700","29","99999","MO","Greene MO","Franklin No. 1 township, Greene MO","[not in a place]",661,1 
"29077","25704","29","99999","MO","Greene MO","Franklin No. 2 township, Greene MO","[not in a place]",1381,1 
"29077","36213","29","23338","MO","Greene MO","Jackson No. 1 township, Greene MO","Fair Grove city, MO",614,0.4719 
"29077","36213","29","99999","MO","Greene MO","Jackson No. 1 township, Greene MO","[not in a place]",687,0.5281 
"29077","36216","29","71062","MO","Greene MO","Jackson No. 2 township, Greene MO","Strafford city, MO",1000,0.5456 
"29077","36216","29","99999","MO","Greene MO","Jackson No. 2 township, Greene MO","[not in a place]",833,0.4544 
"29077","50852","29","79882","MO","Greene MO","Murray township, Greene MO","Willard city, MO",2425,0.8176 
"29077","50852","29","99999","MO","Greene MO","Murray township, Greene MO","[not in a place]",541,0.1824 
"29077","52942","29","99999","MO","Greene MO","North Campbell No. 1 township, Greene MO","[not in a place]",1202,1 
"29077","52944","29","99999","MO","Greene MO","North Campbell No. 2 township, Greene MO","[not in a place]",1225,1 
"29077","52947","29","99999","MO","Greene MO","North Campbell No. 3A township, Greene MO","[not in a place]",1129,1 
"29077","52949","29","99999","MO","Greene MO","North Campbell No. 3B township, Greene MO","[not in a place]",479,1 
"29077","59024","29","99999","MO","Greene MO","Pond Creek township, Greene MO","[not in a place]",643,1 
"29077","61265","29","61238","MO","Greene MO","Republic North township, Greene MO","Republic city, MO",2908,0.9048 
"29077","61265","29","99999","MO","Greene MO","Republic North township, Greene MO","[not in a place]",306,0.0952 
"29077","62359","29","99999","MO","Greene MO","Robberson No. 1A township, Greene MO","[not in a place]",258,1 
"29077","62360","29","99999","MO","Greene MO","Robberson No. 1B township, Greene MO","[not in a place]",528,1 
"29077","62362","29","99999","MO","Greene MO","Robberson No. 2 township, Greene MO","[not in a place]",1037,1 
"29077","70009","29","70000","MO","Greene MO","Springfield township, Greene MO","Springfield city, MO",84015,1 
"29077","72466","29","99999","MO","Greene MO","Taylor township, Greene MO","[not in a place]",1056,1 
"29077","76858","29","76840","MO","Greene MO","Walnut Grove township, Greene MO","Walnut Grove city, MO",291,0.4671 
"29077","76858","29","99999","MO","Greene MO","Walnut Grove township, Greene MO","[not in a place]",332,0.5329 
"29077","77452","29","62894","MO","Greene MO","Washington township, Greene MO","Rogersville city, MO",286,0.2114 
"29077","77452","29","99999","MO","Greene MO","Washington township, Greene MO","[not in a place]",1067,0.7886 
"29077","78992","29","61238","MO","Greene MO","West Republic township, Greene MO","Republic city, MO",1765,0.8751 
"29077","78992","29","99999","MO","Greene MO","West Republic township, Greene MO","[not in a place]",252,0.1249 
"29077","80251","29","99999","MO","Greene MO","Wilson A township, Greene MO","[not in a place]",2192,1 
"29077","80255","29","99999","MO","Greene MO","Wilson C township, Greene MO","[not in a place]",1489,1 
"29077","80263","29","99999","MO","Greene MO","Wilson CW township, Greene MO","[not in a place]",1860,1 
"29079","25606","29","69464","MO","Grundy MO","Franklin township, Grundy MO","Spickard city, MO",128,0.5899 
"29079","25606","29","99999","MO","Grundy MO","Franklin township, Grundy MO","[not in a place]",89,0.4101 
"29079","30520","29","99999","MO","Grundy MO","Harrison township, Grundy MO","[not in a place]",48,1 
"29079","35810","29","99999","MO","Grundy MO","Jackson township, Grundy MO","[not in a place]",62,1 
"29079","36800","29","99999","MO","Grundy MO","Jefferson township, Grundy MO","[not in a place]",166,1 
"29079","42122","29","26362","MO","Grundy MO","Liberty township, Grundy MO","Galt city, MO",109,0.559 
"29079","42122","29","99999","MO","Grundy MO","Liberty township, Grundy MO","[not in a place]",86,0.441 
"29079","42734","29","73348","MO","Grundy MO","Lincoln township, Grundy MO","Tindall town, MO",30,0.1345 
"29079","42734","29","99999","MO","Grundy MO","Lincoln township, Grundy MO","[not in a place]",193,0.8655 
"29079","45380","29","21340","MO","Grundy MO","Madison township, Grundy MO","Edinburg CDP, MO",43,0.1229 
"29079","45380","29","41417","MO","Grundy MO","Madison township, Grundy MO","Leisure Lake CDP, MO",162,0.4629 
"29079","45380","29","99999","MO","Grundy MO","Madison township, Grundy MO","[not in a place]",145,0.4143 
"29079","46028","29","99999","MO","Grundy MO","Marion township, Grundy MO","[not in a place]",122,1 
"29079","50978","29","99999","MO","Grundy MO","Myers township, Grundy MO","[not in a place]",61,1 
"29079","72484","29","08470","MO","Grundy MO","Taylor township, Grundy MO","Brimson village, MO",29,0.4394 
"29079","72484","29","99999","MO","Grundy MO","Taylor township, Grundy MO","[not in a place]",37,0.5606 
"29079","73834","29","73816","MO","Grundy MO","Trenton township, Grundy MO","Trenton city, MO",2946,0.9451 
"29079","73834","29","99999","MO","Grundy MO","Trenton township, Grundy MO","[not in a place]",171,0.0549 
"29079","77470","29","99999","MO","Grundy MO","Washington township, Grundy MO","[not in a place]",47,1 
"29079","80224","29","40736","MO","Grundy MO","Wilson township, Grundy MO","Laredo city, MO",91,0.5353 
"29079","80224","29","99999","MO","Grundy MO","Wilson township, Grundy MO","[not in a place]",79,0.4647 
"29081","00226","29","99999","MO","Harrison MO","Adams township, Harrison MO","[not in a place]",59,1 
"29081","05086","29","05068","MO","Harrison MO","Bethany township, Harrison MO","Bethany city, MO",1490,0.8906 
"29081","05086","29","99999","MO","Harrison MO","Bethany township, Harrison MO","[not in a place]",183,0.1094 
"29081","10072","29","99999","MO","Harrison MO","Butler township, Harrison MO","[not in a place]",54,1 
"29081","14392","29","99999","MO","Harrison MO","Clay township, Harrison MO","[not in a place]",40,1 
"29081","15508","29","06742","MO","Harrison MO","Colfax township, Harrison MO","Blythedale village, MO",102,0.4268 
"29081","15508","29","20674","MO","Harrison MO","Colfax township, Harrison MO","Eagleville town, MO",10,0.0418 
"29081","15508","29","99999","MO","Harrison MO","Colfax township, Harrison MO","[not in a place]",127,0.5314 
"29081","17956","29","99999","MO","Harrison MO","Cypress township, Harrison MO","[not in a place]",65,1 
"29081","18064","29","99999","MO","Harrison MO","Dallas township, Harrison MO","[not in a place]",79,1 
"29081","25455","29","99999","MO","Harrison MO","Fox Creek township, Harrison MO","[not in a place]",56,1 
"29081","28486","29","61904","MO","Harrison MO","Grant township, Harrison MO","Ridgeway city, MO",141,0.6746 
"29081","28486","29","99999","MO","Harrison MO","Grant township, Harrison MO","[not in a place]",68,0.3254 
"29081","30070","29","99999","MO","Harrison MO","Hamilton township, Harrison MO","[not in a place]",60,1 
"29081","36818","29","99999","MO","Harrison MO","Jefferson township, Harrison MO","[not in a place]",133,1 
"29081","42752","29","99999","MO","Harrison MO","Lincoln township, Harrison MO","[not in a place]",59,1 
"29081","45398","29","10342","MO","Harrison MO","Madison township, Harrison MO","Cainsville city, MO",152,0.6756 
"29081","45398","29","99999","MO","Harrison MO","Madison township, Harrison MO","[not in a place]",73,0.3244 
"29081","46046","29","20674","MO","Harrison MO","Marion township, Harrison MO","Eagleville town, MO",45,0.2308 
"29081","46046","29","61904","MO","Harrison MO","Marion township, Harrison MO","Ridgeway city, MO",64,0.3282 
"29081","46046","29","99999","MO","Harrison MO","Marion township, Harrison MO","[not in a place]",86,0.441 
"29081","67448","29","99999","MO","Harrison MO","Sherman township, Harrison MO","[not in a place]",71,1 
"29081","71350","29","27064","MO","Harrison MO","Sugar Creek township, Harrison MO","Gilman City city, MO",165,0.7301 
"29081","71350","29","99999","MO","Harrison MO","Sugar Creek township, Harrison MO","[not in a place]",61,0.2699 
"29081","73744","29","50528","MO","Harrison MO","Trail Creek township, Harrison MO","Mount Moriah town, MO",59,0.4958 
"29081","73744","29","99999","MO","Harrison MO","Trail Creek township, Harrison MO","[not in a place]",60,0.5042 
"29081","74662","29","20674","MO","Harrison MO","Union township, Harrison MO","Eagleville town, MO",83,0.4323 
"29081","74662","29","99999","MO","Harrison MO","Union township, Harrison MO","[not in a place]",109,0.5677 
"29081","77488","29","99999","MO","Harrison MO","Washington township, Harrison MO","[not in a place]",49,1 
"29081","79486","29","51860","MO","Harrison MO","White Oak township, Harrison MO","New Hampton city, MO",129,0.5972 
"29081","79486","29","99999","MO","Harrison MO","White Oak township, Harrison MO","[not in a place]",87,0.4028 
"29083","03736","29","99999","MO","Henry MO","Bear Creek township, Henry MO","[not in a place]",78,1 
"29083","05140","29","99999","MO","Henry MO","Bethlehem township, Henry MO","[not in a place]",300,1 
"29083","05392","29","99999","MO","Henry MO","Big Creek township, Henry MO","[not in a place]",125,1 
"29083","06850","29","06238","MO","Henry MO","Bogard township, Henry MO","Blairstown city, MO",49,0.1661 
"29083","06850","29","75346","MO","Henry MO","Bogard township, Henry MO","Urich city, MO",1,0.0034 
"29083","06850","29","99999","MO","Henry MO","Bogard township, Henry MO","[not in a place]",245,0.8305 
"29083","15004","29","14986","MO","Henry MO","Clinton township, Henry MO","Clinton city, MO",4011,0.9471 
"29083","15004","29","99999","MO","Henry MO","Clinton township, Henry MO","[not in a place]",224,0.0529 
"29083","18388","29","39638","MO","Henry MO","Davis township, Henry MO","La Due village, MO",18,0.1698 
"29083","18388","29","99999","MO","Henry MO","Davis township, Henry MO","[not in a place]",88,0.8302 
"29083","18748","29","49664","MO","Henry MO","Deepwater township, Henry MO","Montrose city, MO",192,0.6575 
"29083","18748","29","99999","MO","Henry MO","Deepwater township, Henry MO","[not in a place]",100,0.3425 
"29083","18784","29","99999","MO","Henry MO","Deer Creek township, Henry MO","[not in a place]",198,1 
"29083","23482","29","18730","MO","Henry MO","Fairview township, Henry MO","Deepwater city, MO",206,0.5202 
"29083","23482","29","99999","MO","Henry MO","Fairview township, Henry MO","[not in a place]",190,0.4798 
"29083","24148","29","14986","MO","Henry MO","Fields Creek township, Henry MO","Clinton city, MO",508,0.5984 
"29083","24148","29","99999","MO","Henry MO","Fields Creek township, Henry MO","[not in a place]",341,0.4016 
"29083","32860","29","30772","MO","Henry MO","Honey Creek township, Henry MO","Hartwell CDP, MO",6,0.0667 
"29083","32860","29","99999","MO","Henry MO","Honey Creek township, Henry MO","[not in a place]",84,0.9333 
"29083","41384","29","73240","MO","Henry MO","Leesville township, Henry MO","Tightwad village, MO",37,0.0664 
"29083","41384","29","99999","MO","Henry MO","Leesville township, Henry MO","[not in a place]",520,0.9336 
"29083","55136","29","08902","MO","Henry MO","Osage township, Henry MO","Brownington town, MO",46,0.0918 
"29083","55136","29","99999","MO","Henry MO","Osage township, Henry MO","[not in a place]",455,0.9082 
"29083","67088","29","99999","MO","Henry MO","Shawnee township, Henry MO","[not in a place]",181,1 
"29083","70018","29","99999","MO","Henry MO","Springfield township, Henry MO","[not in a place]",148,1 
"29083","72592","29","10450","MO","Henry MO","Tebo township, Henry MO","Calhoun city, MO",186,0.5471 
"29083","72592","29","99999","MO","Henry MO","Tebo township, Henry MO","[not in a place]",154,0.4529 
"29083","76624","29","99999","MO","Henry MO","Walker township, Henry MO","[not in a place]",102,1 
"29083","79504","29","75346","MO","Henry MO","White Oak township, Henry MO","Urich city, MO",237,0.6458 
"29083","79504","29","99999","MO","Henry MO","White Oak township, Henry MO","[not in a place]",130,0.3542 
"29083","80368","29","80350","MO","Henry MO","Windsor township, Henry MO","Windsor city, MO",1290,0.8415 
"29083","80368","29","99999","MO","Henry MO","Windsor township, Henry MO","[not in a place]",243,0.1585 
"29085","12538","29","99999","MO","Hickory MO","Center township, Hickory MO","[not in a place]",511,1 
"29085","17542","29","17524","MO","Hickory MO","Cross Timbers township, Hickory MO","Cross Timbers city, MO",69,0.2987 
"29085","17542","29","99999","MO","Hickory MO","Cross Timbers township, Hickory MO","[not in a place]",162,0.7013 
"29085","28954","29","99999","MO","Hickory MO","Green township, Hickory MO","[not in a place]",1817,1 
"29085","31785","29","31780","MO","Hickory MO","Hermitage township, Hickory MO","Hermitage city, MO",277,0.3986 
"29085","31785","29","99999","MO","Hickory MO","Hermitage township, Hickory MO","[not in a place]",418,0.6014 
"29085","37646","29","99999","MO","Hickory MO","Jordan township, Hickory MO","[not in a place]",88,1 
"29085","49502","29","99999","MO","Hickory MO","Montgomery township, Hickory MO","[not in a place]",144,1 
"29085","70378","29","59870","MO","Hickory MO","Stark township, Hickory MO","Preston village, MO",85,0.2342 
"29085","70378","29","99999","MO","Hickory MO","Stark township, Hickory MO","[not in a place]",278,0.7658 
"29085","74320","29","99999","MO","Hickory MO","Tyler township, Hickory MO","[not in a place]",757,1 
"29085","78082","29","78064","MO","Hickory MO","Weaubleau township, Hickory MO","Weaubleau city, MO",200,0.5391 
"29085","78082","29","99999","MO","Hickory MO","Weaubleau township, Hickory MO","[not in a place]",171,0.4609 
"29085","79108","29","79090","MO","Hickory MO","Wheatland township, Hickory MO","Wheatland city, MO",184,0.3778 
"29085","79108","29","99999","MO","Hickory MO","Wheatland township, Hickory MO","[not in a place]",303,0.6222 
"29087","04672","29","50312","MO","Holt MO","Benton township, Holt MO","Mound City city, MO",535,0.7822 
"29087","04672","29","99999","MO","Holt MO","Benton township, Holt MO","[not in a place]",149,0.2178 
"29087","05482","29","05464","MO","Holt MO","Bigelow township, Holt MO","Bigelow village, MO",5,0.0318 
"29087","05482","29","05495","MO","Holt MO","Bigelow township, Holt MO","Big Lake village, MO",129,0.8217 
"29087","05482","29","99999","MO","Holt MO","Bigelow township, Holt MO","[not in a place]",23,0.1465 
"29087","14410","29","45596","MO","Holt MO","Clay township, Holt MO","Maitland city, MO",156,0.6638 
"29087","14410","29","99999","MO","Holt MO","Clay township, Holt MO","[not in a place]",79,0.3362 
"29087","24976","29","99999","MO","Holt MO","Forbes township, Holt MO","[not in a place]",77,1 
"29087","25048","29","25066","MO","Holt MO","Forest township, Holt MO","Forest City city, MO",122,0.7722 
"29087","25048","29","99999","MO","Holt MO","Forest township, Holt MO","[not in a place]",36,0.2278 
"29087","31852","29","99999","MO","Holt MO","Hickory township, Holt MO","[not in a place]",94,1 
"29087","41798","29","25066","MO","Holt MO","Lewis township, Holt MO","Forest City city, MO",2,0.0041 
"29087","41798","29","54848","MO","Holt MO","Lewis township, Holt MO","Oregon city, MO",385,0.7988 
