"county","tract","block","zcta","CountyName","ZIPName","hus20","afact"
"County code","Tract","Block","ZIP census tabulation area","County name","ZIP Code name","Total housing units (2020 Census)","block-to-zcta allocation factor"
"09007","6701.00","2017","06475","Middlesex CT","Old Saybrook, CT",2,1 
"09007","6701.00","2021","06475","Middlesex CT","Old Saybrook, CT",26,1 
"09007","6701.00","2022","06475","Middlesex CT","Old Saybrook, CT",23,1 
"09007","6701.00","2023","06475","Middlesex CT","Old Saybrook, CT",15,1 
"09007","6701.00","2024","06475","Middlesex CT","Old Saybrook, CT",37,1 
"09007","6701.00","3001","06475","Middlesex CT","Old Saybrook, CT",64,1 
"09007","6701.00","3002","06475","Middlesex CT","Old Saybrook, CT",20,1 
"09007","6701.00","3003","06475","Middlesex CT","Old Saybrook, CT",211,1 
"09007","6701.00","3005","06475","Middlesex CT","Old Saybrook, CT",2,1 
"09007","6701.00","3007","06475","Middlesex CT","Old Saybrook, CT",8,1 
"09007","6701.00","3008","06475","Middlesex CT","Old Saybrook, CT",6,1 
"09007","6701.00","3014","06475","Middlesex CT","Old Saybrook, CT",7,1 
"09007","6701.00","3015","06475","Middlesex CT","Old Saybrook, CT",132,1 
"09007","6701.00","3016","06475","Middlesex CT","Old Saybrook, CT",31,1 
"09007","6701.00","4001","06475","Middlesex CT","Old Saybrook, CT",104,1 
"09007","6701.00","4002","06475","Middlesex CT","Old Saybrook, CT",14,1 
"09007","6701.00","4003","06475","Middlesex CT","Old Saybrook, CT",6,1 
"09007","6701.00","4004","06475","Middlesex CT","Old Saybrook, CT",3,1 
"09007","6701.00","4005","06475","Middlesex CT","Old Saybrook, CT",13,1 
"09007","6701.00","4006","06475","Middlesex CT","Old Saybrook, CT",13,1 
"09007","6701.00","4007","06475","Middlesex CT","Old Saybrook, CT",9,1 
"09007","6701.00","4008","06475","Middlesex CT","Old Saybrook, CT",73,1 
"09007","6701.00","4009","06475","Middlesex CT","Old Saybrook, CT",8,1 
"09007","6701.00","4011","06475","Middlesex CT","Old Saybrook, CT",23,1 
"09007","6701.00","4012","06475","Middlesex CT","Old Saybrook, CT",85,1 
"09007","6701.00","4013","06475","Middlesex CT","Old Saybrook, CT",16,1 
"09007","6701.00","4014","06475","Middlesex CT","Old Saybrook, CT",11,1 
"09007","6701.00","4015","06475","Middlesex CT","Old Saybrook, CT",3,1 
"09007","6701.00","4021","06475","Middlesex CT","Old Saybrook, CT",4,1 
"09007","6702.00","1001","06475","Middlesex CT","Old Saybrook, CT",49,1 
"09007","6702.00","1002","06475","Middlesex CT","Old Saybrook, CT",62,1 
"09007","6702.00","1003","06475","Middlesex CT","Old Saybrook, CT",1,1 
"09007","6702.00","1006","06475","Middlesex CT","Old Saybrook, CT",432,1 
"09007","6702.00","1007","06475","Middlesex CT","Old Saybrook, CT",20,1 
"09007","6702.00","1008","06475","Middlesex CT","Old Saybrook, CT",72,1 
"09007","6702.00","1009","06475","Middlesex CT","Old Saybrook, CT",9,1 
"09007","6702.00","1010","06475","Middlesex CT","Old Saybrook, CT",31,1 
"09007","6702.00","1011","06475","Middlesex CT","Old Saybrook, CT",4,1 
"09007","6702.00","1012","06475","Middlesex CT","Old Saybrook, CT",42,1 
"09007","6702.00","1013","06475","Middlesex CT","Old Saybrook, CT",13,1 
"09007","6702.00","1014","06475","Middlesex CT","Old Saybrook, CT",5,1 
"09007","6702.00","1015","06475","Middlesex CT","Old Saybrook, CT",1,1 
"09007","6702.00","1016","06475","Middlesex CT","Old Saybrook, CT",2,1 
"09007","6702.00","1017","06475","Middlesex CT","Old Saybrook, CT",12,1 
"09007","6702.00","1019","06475","Middlesex CT","Old Saybrook, CT",3,1 
"09007","6702.00","1022","06475","Middlesex CT","Old Saybrook, CT",112,1 
"09007","6702.00","1023","06475","Middlesex CT","Old Saybrook, CT",10,1 
"09007","6702.00","1024","06475","Middlesex CT","Old Saybrook, CT",35,1 
"09007","6702.00","2000","06475","Middlesex CT","Old Saybrook, CT",21,1 
"09007","6702.00","2001","06475","Middlesex CT","Old Saybrook, CT",449,1 
"09007","6702.00","2002","06475","Middlesex CT","Old Saybrook, CT",34,1 
"09007","6702.00","2003","06475","Middlesex CT","Old Saybrook, CT",16,1 
"09007","6702.00","2004","06475","Middlesex CT","Old Saybrook, CT",13,1 
"09007","6702.00","2005","06475","Middlesex CT","Old Saybrook, CT",14,1 
"09007","6702.00","2006","06475","Middlesex CT","Old Saybrook, CT",9,1 
"09007","6702.00","2007","06475","Middlesex CT","Old Saybrook, CT",23,1 
"09007","6702.00","2008","06475","Middlesex CT","Old Saybrook, CT",4,1 
"09007","6702.00","2009","06475","Middlesex CT","Old Saybrook, CT",57,1 
"09007","6702.00","2010","06475","Middlesex CT","Old Saybrook, CT",13,1 
"09007","6702.00","2011","06475","Middlesex CT","Old Saybrook, CT",15,1 
"09007","6702.00","2012","06475","Middlesex CT","Old Saybrook, CT",78,1 
"09007","6702.00","2013","06475","Middlesex CT","Old Saybrook, CT",5,1 
"09007","6702.00","2014","06475","Middlesex CT","Old Saybrook, CT",4,1 
"09007","6702.00","2016","06475","Middlesex CT","Old Saybrook, CT",9,1 
"09007","6702.00","2017","06475","Middlesex CT","Old Saybrook, CT",6,1 
"09007","6702.00","2018","06475","Middlesex CT","Old Saybrook, CT",7,1 
"09007","6702.00","2019","06475","Middlesex CT","Old Saybrook, CT",12,1 
"09007","6702.00","2020","06475","Middlesex CT","Old Saybrook, CT",17,1 
"09007","6702.00","2022","06475","Middlesex CT","Old Saybrook, CT",36,1 
"09007","6702.00","2023","06475","Middlesex CT","Old Saybrook, CT",5,1 
"09007","6702.00","2024","06475","Middlesex CT","Old Saybrook, CT",22,1 
"09007","6702.00","2025","06475","Middlesex CT","Old Saybrook, CT",17,1 
"09007","6702.00","2026","06475","Middlesex CT","Old Saybrook, CT",1,1 
"09007","6702.00","3002","06475","Middlesex CT","Old Saybrook, CT",120,1 
"09007","6702.00","3003","06475","Middlesex CT","Old Saybrook, CT",23,1 
"09007","6702.00","3004","06475","Middlesex CT","Old Saybrook, CT",11,1 
"09007","6702.00","3005","06475","Middlesex CT","Old Saybrook, CT",9,1 
"09007","6702.00","3006","06475","Middlesex CT","Old Saybrook, CT",128,1 
"09007","6702.00","3007","06475","Middlesex CT","Old Saybrook, CT",13,1 
"09007","6702.00","3008","06475","Middlesex CT","Old Saybrook, CT",9,1 
"09007","6702.00","3009","06475","Middlesex CT","Old Saybrook, CT",11,1 
"09007","6702.00","3010","06475","Middlesex CT","Old Saybrook, CT",16,1 
"09007","6702.00","3011","06475","Middlesex CT","Old Saybrook, CT",8,1 
"09007","6702.00","3012","06475","Middlesex CT","Old Saybrook, CT",12,1 
"09007","6702.00","3013","06475","Middlesex CT","Old Saybrook, CT",23,1 
"09007","6702.00","3014","06475","Middlesex CT","Old Saybrook, CT",19,1 
"09007","6702.00","3015","06475","Middlesex CT","Old Saybrook, CT",11,1 
"09007","6702.00","3016","06475","Middlesex CT","Old Saybrook, CT",16,1 
"09007","6702.00","3017","06475","Middlesex CT","Old Saybrook, CT",11,1 
"09007","6702.00","3018","06475","Middlesex CT","Old Saybrook, CT",14,1 
"09007","6702.00","3019","06475","Middlesex CT","Old Saybrook, CT",12,1 
"09007","6702.00","3020","06475","Middlesex CT","Old Saybrook, CT",22,1 
"09007","6702.00","3021","06475","Middlesex CT","Old Saybrook, CT",6,1 
"09007","6702.00","3022","06475","Middlesex CT","Old Saybrook, CT",6,1 
"09007","6702.00","3023","06475","Middlesex CT","Old Saybrook, CT",8,1 
"09007","6702.00","3024","06475","Middlesex CT","Old Saybrook, CT",20,1 
"09007","6702.00","3025","06475","Middlesex CT","Old Saybrook, CT",1,1 
"09007","6702.00","3026","06475","Middlesex CT","Old Saybrook, CT",51,1 
"09007","6702.00","3027","06475","Middlesex CT","Old Saybrook, CT",10,1 
"09007","6702.00","3028","06475","Middlesex CT","Old Saybrook, CT",2,1 
"09007","6702.00","3029","06475","Middlesex CT","Old Saybrook, CT",6,1 
"09007","6702.00","3030","06475","Middlesex CT","Old Saybrook, CT",7,1 
"09007","6702.00","3032","06475","Middlesex CT","Old Saybrook, CT",19,1 
"09007","6702.00","3033","06475","Middlesex CT","Old Saybrook, CT",14,1 
"09007","6702.00","3034","06475","Middlesex CT","Old Saybrook, CT",41,1 
"09007","6702.00","3035","06475","Middlesex CT","Old Saybrook, CT",16,1 
"09007","6702.00","3036","06475","Middlesex CT","Old Saybrook, CT",17,1 
"09007","6702.00","3037","06475","Middlesex CT","Old Saybrook, CT",4,1 
"09007","6702.00","3038","06475","Middlesex CT","Old Saybrook, CT",11,1 
"09007","6702.00","3039","06475","Middlesex CT","Old Saybrook, CT",26,1 
"09007","6702.00","3040","06475","Middlesex CT","Old Saybrook, CT",5,1 
"09007","6702.00","3041","06475","Middlesex CT","Old Saybrook, CT",4,1 
"09007","6702.00","3042","06475","Middlesex CT","Old Saybrook, CT",14,1 
"09007","6702.00","3043","06475","Middlesex CT","Old Saybrook, CT",28,1 
"09007","6702.00","3044","06475","Middlesex CT","Old Saybrook, CT",10,1 
"09007","6702.00","3045","06475","Middlesex CT","Old Saybrook, CT",12,1 
"09007","6702.00","3046","06475","Middlesex CT","Old Saybrook, CT",11,1 
"09007","6702.00","3047","06475","Middlesex CT","Old Saybrook, CT",24,1 
"09007","6702.00","3048","06475","Middlesex CT","Old Saybrook, CT",68,1 
"09007","6702.00","3051","06475","Middlesex CT","Old Saybrook, CT",16,1 
"09007","6702.00","3052","06475","Middlesex CT","Old Saybrook, CT",8,1 
"09007","6702.00","3054","06475","Middlesex CT","Old Saybrook, CT",9,1 
"09007","6702.00","3055","06475","Middlesex CT","Old Saybrook, CT",18,1 
"09007","6702.00","3056","06475","Middlesex CT","Old Saybrook, CT",21,1 
"09007","6702.00","3057","06475","Middlesex CT","Old Saybrook, CT",6,1 
"09007","6702.00","3058","06475","Middlesex CT","Old Saybrook, CT",13,1 
"09007","6702.00","3059","06475","Middlesex CT","Old Saybrook, CT",14,1 
"09007","6702.00","3060","06475","Middlesex CT","Old Saybrook, CT",11,1 
"09007","6702.00","3061","06475","Middlesex CT","Old Saybrook, CT",3,1 
"09007","6702.00","3062","06475","Middlesex CT","Old Saybrook, CT",21,1 
"09007","6702.00","3063","06475","Middlesex CT","Old Saybrook, CT",20,1 
"09007","6702.00","3064","06475","Middlesex CT","Old Saybrook, CT",8,1 
"09007","6702.00","3065","06475","Middlesex CT","Old Saybrook, CT",3,1 
"09007","6702.00","3066","06475","Middlesex CT","Old Saybrook, CT",10,1 
"09007","6702.00","3067","06475","Middlesex CT","Old Saybrook, CT",10,1 
"09007","6702.00","3068","06475","Middlesex CT","Old Saybrook, CT",8,1 
"09007","6702.00","4000","06475","Middlesex CT","Old Saybrook, CT",6,1 
"09007","6702.00","4001","06475","Middlesex CT","Old Saybrook, CT",1,1 
"09007","6702.00","4002","06475","Middlesex CT","Old Saybrook, CT",1,1 
"09007","6702.00","4003","06475","Middlesex CT","Old Saybrook, CT",3,1 
"09007","6702.00","4004","06475","Middlesex CT","Old Saybrook, CT",1,1 
"09007","6702.00","4005","06475","Middlesex CT","Old Saybrook, CT",4,1 
"09007","6702.00","4008","06475","Middlesex CT","Old Saybrook, CT",192,1 
"09007","6702.00","4009","06475","Middlesex CT","Old Saybrook, CT",1,1 
"09007","6702.00","4011","06475","Middlesex CT","Old Saybrook, CT",3,1 
"09007","6702.00","4013","06475","Middlesex CT","Old Saybrook, CT",22,1 
"09007","6702.00","4014","06475","Middlesex CT","Old Saybrook, CT",16,1 
"09007","6702.00","4015","06475","Middlesex CT","Old Saybrook, CT",16,1 
"09007","6702.00","4016","06475","Middlesex CT","Old Saybrook, CT",14,1 
"09007","6702.00","4017","06475","Middlesex CT","Old Saybrook, CT",6,1 
"09007","6702.00","4018","06475","Middlesex CT","Old Saybrook, CT",1,1 
"09007","6702.00","4019","06475","Middlesex CT","Old Saybrook, CT",5,1 
"09007","6702.00","4020","06475","Middlesex CT","Old Saybrook, CT",16,1 
"09007","6702.00","4021","06475","Middlesex CT","Old Saybrook, CT",4,1 
"09007","6702.00","4022","06475","Middlesex CT","Old Saybrook, CT",6,1 
"09007","6702.00","4023","06475","Middlesex CT","Old Saybrook, CT",23,1 
"09007","6702.00","4024","06475","Middlesex CT","Old Saybrook, CT",10,1 
"09007","6702.00","4025","06475","Middlesex CT","Old Saybrook, CT",83,1 
"09007","6702.00","4026","06475","Middlesex CT","Old Saybrook, CT",4,1 
"09007","6702.00","4027","06475","Middlesex CT","Old Saybrook, CT",9,1 
"09007","6702.00","4028","06475","Middlesex CT","Old Saybrook, CT",18,1 
"09007","6801.01","1000","06498","Middlesex CT","Westbrook, CT",5,1 
"09007","6801.01","1001","06498","Middlesex CT","Westbrook, CT",12,1 
"09007","6801.01","1003","06498","Middlesex CT","Westbrook, CT",50,1 
"09007","6801.01","1004","06498","Middlesex CT","Westbrook, CT",13,1 
"09007","6801.01","1005","06498","Middlesex CT","Westbrook, CT",1,1 
"09007","6801.01","1006","06498","Middlesex CT","Westbrook, CT",51,1 
"09007","6801.01","1007","06498","Middlesex CT","Westbrook, CT",30,1 
"09007","6801.01","1008","06498","Middlesex CT","Westbrook, CT",20,1 
"09007","6801.01","1009","06498","Middlesex CT","Westbrook, CT",5,1 
"09007","6801.01","1010","06498","Middlesex CT","Westbrook, CT",18,1 
"09007","6801.01","1011","06498","Middlesex CT","Westbrook, CT",9,1 
"09007","6801.01","1012","06498","Middlesex CT","Westbrook, CT",13,1 
"09007","6801.01","1014","06498","Middlesex CT","Westbrook, CT",17,1 
"09007","6801.01","1015","06498","Middlesex CT","Westbrook, CT",20,1 
"09007","6801.01","1016","06498","Middlesex CT","Westbrook, CT",3,1 
"09007","6801.01","1017","06498","Middlesex CT","Westbrook, CT",13,1 
"09007","6801.01","1018","06498","Middlesex CT","Westbrook, CT",28,1 
"09007","6801.01","1019","06498","Middlesex CT","Westbrook, CT",10,1 
"09007","6801.01","1020","06498","Middlesex CT","Westbrook, CT",2,1 
"09007","6801.01","1021","06498","Middlesex CT","Westbrook, CT",22,1 
"09007","6801.01","1023","06498","Middlesex CT","Westbrook, CT",115,1 
"09007","6801.01","1024","06498","Middlesex CT","Westbrook, CT",4,1 
"09007","6801.01","1025","06498","Middlesex CT","Westbrook, CT",19,1 
"09007","6801.01","2000","06498","Middlesex CT","Westbrook, CT",14,1 
"09007","6801.01","2001","06498","Middlesex CT","Westbrook, CT",31,1 
"09007","6801.01","2002","06498","Middlesex CT","Westbrook, CT",6,1 
"09007","6801.01","2004","06498","Middlesex CT","Westbrook, CT",11,1 
"09007","6801.01","2005","06498","Middlesex CT","Westbrook, CT",16,1 
"09007","6801.01","2006","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.01","2007","06498","Middlesex CT","Westbrook, CT",1,1 
"09007","6801.01","2008","06498","Middlesex CT","Westbrook, CT",24,1 
"09007","6801.01","2009","06498","Middlesex CT","Westbrook, CT",95,1 
"09007","6801.01","2010","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.01","2011","06498","Middlesex CT","Westbrook, CT",113,1 
"09007","6801.01","2012","06498","Middlesex CT","Westbrook, CT",21,1 
"09007","6801.01","2013","06498","Middlesex CT","Westbrook, CT",14,1 
"09007","6801.01","2014","06498","Middlesex CT","Westbrook, CT",17,1 
"09007","6801.01","2015","06498","Middlesex CT","Westbrook, CT",23,1 
"09007","6801.01","2016","06498","Middlesex CT","Westbrook, CT",35,1 
"09007","6801.01","2017","06498","Middlesex CT","Westbrook, CT",37,1 
"09007","6801.01","2019","06498","Middlesex CT","Westbrook, CT",6,1 
"09007","6801.01","2020","06498","Middlesex CT","Westbrook, CT",27,1 
"09007","6801.01","2021","06498","Middlesex CT","Westbrook, CT",5,1 
"09007","6801.01","2022","06498","Middlesex CT","Westbrook, CT",3,1 
"09007","6801.01","2023","06498","Middlesex CT","Westbrook, CT",12,1 
"09007","6801.01","2024","06498","Middlesex CT","Westbrook, CT",5,1 
"09007","6801.01","2025","06498","Middlesex CT","Westbrook, CT",34,1 
"09007","6801.01","2026","06498","Middlesex CT","Westbrook, CT",39,1 
"09007","6801.01","2028","06498","Middlesex CT","Westbrook, CT",48,1 
"09007","6801.01","2031","06498","Middlesex CT","Westbrook, CT",14,1 
"09007","6801.01","2032","06498","Middlesex CT","Westbrook, CT",20,1 
"09007","6801.01","2033","06498","Middlesex CT","Westbrook, CT",16,1 
"09007","6801.01","2036","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.02","1001","06498","Middlesex CT","Westbrook, CT",6,1 
"09007","6801.02","1002","06498","Middlesex CT","Westbrook, CT",3,1 
"09007","6801.02","1003","06498","Middlesex CT","Westbrook, CT",35,1 
"09007","6801.02","1004","06498","Middlesex CT","Westbrook, CT",5,1 
"09007","6801.02","1005","06498","Middlesex CT","Westbrook, CT",9,1 
"09007","6801.02","1006","06498","Middlesex CT","Westbrook, CT",34,1 
"09007","6801.02","1007","06498","Middlesex CT","Westbrook, CT",17,1 
"09007","6801.02","1008","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.02","1009","06498","Middlesex CT","Westbrook, CT",21,1 
"09007","6801.02","1010","06498","Middlesex CT","Westbrook, CT",3,1 
"09007","6801.02","1011","06498","Middlesex CT","Westbrook, CT",1,1 
"09007","6801.02","1012","06498","Middlesex CT","Westbrook, CT",3,1 
"09007","6801.02","1014","06498","Middlesex CT","Westbrook, CT",51,1 
"09007","6801.02","1015","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.02","1016","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.02","1017","06498","Middlesex CT","Westbrook, CT",46,1 
"09007","6801.02","1018","06498","Middlesex CT","Westbrook, CT",6,1 
"09007","6801.02","1020","06498","Middlesex CT","Westbrook, CT",12,1 
"09007","6801.02","1021","06498","Middlesex CT","Westbrook, CT",124,1 
"09007","6801.02","1022","06498","Middlesex CT","Westbrook, CT",35,1 
"09007","6801.02","1026","06498","Middlesex CT","Westbrook, CT",71,1 
"09007","6801.02","1027","06498","Middlesex CT","Westbrook, CT",12,1 
"09007","6801.02","1028","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.02","1029","06498","Middlesex CT","Westbrook, CT",8,1 
"09007","6801.02","1030","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.02","1031","06498","Middlesex CT","Westbrook, CT",28,1 
"09007","6801.02","1032","06498","Middlesex CT","Westbrook, CT",126,1 
"09007","6801.02","1033","06498","Middlesex CT","Westbrook, CT",2,1 
"09007","6801.02","1034","06498","Middlesex CT","Westbrook, CT",12,1 
"09007","6801.02","1035","06498","Middlesex CT","Westbrook, CT",13,1 
"09007","6801.02","1036","06498","Middlesex CT","Westbrook, CT",16,1 
"09007","6801.02","1037","06498","Middlesex CT","Westbrook, CT",63,1 
"09007","6801.02","1038","06498","Middlesex CT","Westbrook, CT",11,1 
"09007","6801.02","1039","06498","Middlesex CT","Westbrook, CT",18,1 
"09007","6801.02","1040","06498","Middlesex CT","Westbrook, CT",13,1 
"09007","6801.02","1041","06498","Middlesex CT","Westbrook, CT",10,1 
"09007","6801.02","1042","06498","Middlesex CT","Westbrook, CT",16,1 
"09007","6801.02","1043","06498","Middlesex CT","Westbrook, CT",3,1 
"09007","6801.02","1044","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.02","1045","06498","Middlesex CT","Westbrook, CT",15,1 
"09007","6801.02","1046","06498","Middlesex CT","Westbrook, CT",2,1 
"09007","6801.02","1047","06498","Middlesex CT","Westbrook, CT",8,1 
"09007","6801.02","1048","06498","Middlesex CT","Westbrook, CT",12,1 
"09007","6801.02","1050","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.02","2000","06498","Middlesex CT","Westbrook, CT",43,1 
"09007","6801.02","2001","06498","Middlesex CT","Westbrook, CT",6,1 
"09007","6801.02","2002","06498","Middlesex CT","Westbrook, CT",29,1 
"09007","6801.02","2004","06498","Middlesex CT","Westbrook, CT",209,1 
"09007","6801.02","2005","06498","Middlesex CT","Westbrook, CT",5,1 
"09007","6801.02","2006","06498","Middlesex CT","Westbrook, CT",105,1 
"09007","6801.02","2007","06498","Middlesex CT","Westbrook, CT",5,1 
"09007","6801.02","2008","06498","Middlesex CT","Westbrook, CT",49,1 
"09007","6801.02","2009","06498","Middlesex CT","Westbrook, CT",6,1 
"09007","6801.02","2010","06498","Middlesex CT","Westbrook, CT",186,1 
"09007","6801.02","2011","06498","Middlesex CT","Westbrook, CT",11,1 
"09007","6801.02","2012","06498","Middlesex CT","Westbrook, CT",5,1 
"09007","6801.02","2013","06498","Middlesex CT","Westbrook, CT",10,1 
"09007","6801.02","2014","06498","Middlesex CT","Westbrook, CT",29,1 
"09007","6801.02","2015","06498","Middlesex CT","Westbrook, CT",3,1 
"09007","6801.02","2016","06498","Middlesex CT","Westbrook, CT",31,1 
"09007","6801.02","2017","06498","Middlesex CT","Westbrook, CT",49,1 
"09007","6801.02","2018","06498","Middlesex CT","Westbrook, CT",4,1 
"09007","6801.02","2019","06498","Middlesex CT","Westbrook, CT",23,1 
"09007","6801.02","2020","06498","Middlesex CT","Westbrook, CT",97,1 
"09007","6801.02","2021","06498","Middlesex CT","Westbrook, CT",4,1 
"09007","6801.02","2022","06498","Middlesex CT","Westbrook, CT",17,1 
"09007","6801.02","2023","06498","Middlesex CT","Westbrook, CT",3,1 
"09007","6801.02","2024","06498","Middlesex CT","Westbrook, CT",18,1 
"09007","6801.02","2032","06498","Middlesex CT","Westbrook, CT",11,1 
"09007","6801.02","3001","06498","Middlesex CT","Westbrook, CT",3,1 
"09007","6801.02","3004","06498","Middlesex CT","Westbrook, CT",15,1 
"09007","6801.02","3005","06498","Middlesex CT","Westbrook, CT",8,1 
"09007","6801.02","3006","06498","Middlesex CT","Westbrook, CT",11,1 
"09007","6801.02","3007","06498","Middlesex CT","Westbrook, CT",366,1 
"09007","6801.02","3008","06498","Middlesex CT","Westbrook, CT",8,1 
"09007","6801.02","3009","06498","Middlesex CT","Westbrook, CT",22,1 
"09007","6801.02","3010","06498","Middlesex CT","Westbrook, CT",27,1 
"09007","6801.02","3011","06498","Middlesex CT","Westbrook, CT",31,1 
"09007","6801.02","3012","06498","Middlesex CT","Westbrook, CT",175,1 
"09007","6801.02","3013","06498","Middlesex CT","Westbrook, CT",6,1 
"09007","6801.02","3014","06498","Middlesex CT","Westbrook, CT",24,1 
"09007","6801.02","3015","06498","Middlesex CT","Westbrook, CT",40,1 
"09007","6801.02","3016","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.02","3017","06498","Middlesex CT","Westbrook, CT",5,1 
"09007","6801.02","3018","06498","Middlesex CT","Westbrook, CT",98,1 
"09007","6801.02","3019","06498","Middlesex CT","Westbrook, CT",7,1 
"09007","6801.02","3020","06498","Middlesex CT","Westbrook, CT",12,1 
"09007","6801.02","3021","06498","Middlesex CT","Westbrook, CT",46,1 
"09007","6802.00","1001","06457","Middlesex CT","Middletown, CT",186,1 
"09007","6802.00","1002","06457","Middlesex CT","Middletown, CT",1,1 
"09007","6802.00","1003","06457","Middlesex CT","Middletown, CT",15,1 
"09007","6802.00","1004","06457","Middlesex CT","Middletown, CT",31,1 
"09007","6802.00","1005","06457","Middlesex CT","Middletown, CT",3,1 
"09007","6802.00","1006","06457","Middlesex CT","Middletown, CT",8,1 
"09007","6802.00","1007","06457","Middlesex CT","Middletown, CT",32,1 
"09007","6802.00","1008","06457","Middlesex CT","Middletown, CT",25,1 
"09007","6802.00","1009","06457","Middlesex CT","Middletown, CT",20,1 
"09007","6802.00","1010","06457","Middlesex CT","Middletown, CT",2,1 
"09007","6802.00","1011","06457","Middlesex CT","Middletown, CT",15,1 
"09007","6802.00","1012","06457","Middlesex CT","Middletown, CT",17,1 
"09007","6802.00","1013","06457","Middlesex CT","Middletown, CT",11,1 
"09007","6802.00","1014","06457","Middlesex CT","Middletown, CT",7,1 
"09007","6802.00","1015","06457","Middlesex CT","Middletown, CT",9,1 
"09007","6802.00","1016","06457","Middlesex CT","Middletown, CT",66,1 
"09007","6802.00","1017","06457","Middlesex CT","Middletown, CT",6,1 
"09007","6802.00","1018","06457","Middlesex CT","Middletown, CT",11,1 
"09007","6802.00","1020","06457","Middlesex CT","Middletown, CT",25,1 
"09007","6802.00","2002","06457","Middlesex CT","Middletown, CT",2,1 
"09007","6802.00","2003","06457","Middlesex CT","Middletown, CT",4,1 
"09007","6802.00","2004","06457","Middlesex CT","Middletown, CT",2,1 
"09007","6802.00","2005","06457","Middlesex CT","Middletown, CT",4,1 
"09007","6802.00","2006","06457","Middlesex CT","Middletown, CT",14,1 
"09007","6802.00","2007","06457","Middlesex CT","Middletown, CT",4,1 
"09007","6802.00","2008","06457","Middlesex CT","Middletown, CT",5,1 
"09007","6802.00","2010","06457","Middlesex CT","Middletown, CT",2,1 
"09007","6802.00","2011","06457","Middlesex CT","Middletown, CT",11,1 
"09007","6802.00","2012","06457","Middlesex CT","Middletown, CT",25,1 
"09007","6802.00","2013","06457","Middlesex CT","Middletown, CT",26,1 
"09007","6802.00","2014","06457","Middlesex CT","Middletown, CT",24,1 
"09007","6802.00","2015","06457","Middlesex CT","Middletown, CT",31,1 
"09007","6802.00","2016","06457","Middlesex CT","Middletown, CT",5,1 
"09007","6802.00","2017","06457","Middlesex CT","Middletown, CT",196,1 
"09007","6802.00","2018","06457","Middlesex CT","Middletown, CT",110,1 
"09007","6802.00","2019","06457","Middlesex CT","Middletown, CT",50,1 
"09007","6802.00","2020","06457","Middlesex CT","Middletown, CT",11,1 
"09007","6802.00","2021","06457","Middlesex CT","Middletown, CT",2,1 
"09007","6802.00","2022","06457","Middlesex CT","Middletown, CT",3,1 
"09007","6802.00","3000","06457","Middlesex CT","Middletown, CT",27,1 
"09007","6802.00","3001","06457","Middlesex CT","Middletown, CT",11,1 
"09007","6802.00","3002","06457","Middlesex CT","Middletown, CT",58,1 
"09007","6802.00","3003","06457","Middlesex CT","Middletown, CT",14,1 
"09007","6802.00","3004","06457","Middlesex CT","Middletown, CT",14,1 
"09007","6802.00","3005","06457","Middlesex CT","Middletown, CT",31,1 
"09007","6802.00","3006","06457","Middlesex CT","Middletown, CT",15,1 
"09007","6802.00","3007","06457","Middlesex CT","Middletown, CT",73,1 
"09007","6802.00","3008","06457","Middlesex CT","Middletown, CT",14,1 
"09007","6802.00","3009","06457","Middlesex CT","Middletown, CT",34,1 
"09007","6802.00","3010","06457","Middlesex CT","Middletown, CT",13,1 
"09007","6802.00","3011","06457","Middlesex CT","Middletown, CT",15,1 
"09007","6802.00","3012","06457","Middlesex CT","Middletown, CT",53,1 
"09007","6802.00","3013","06457","Middlesex CT","Middletown, CT",32,1 
"09007","6802.00","3014","06457","Middlesex CT","Middletown, CT",101,1 
"09007","6802.00","3016","06457","Middlesex CT","Middletown, CT",53,1 
"09007","6802.00","4000","06457","Middlesex CT","Middletown, CT",151,1 
"09007","6802.00","4001","06457","Middlesex CT","Middletown, CT",254,1 
"09007","6802.00","4002","06457","Middlesex CT","Middletown, CT",26,1 
"09007","6802.00","4003","06457","Middlesex CT","Middletown, CT",37,1 
"09007","6802.00","4004","06457","Middlesex CT","Middletown, CT",149,1 
"09007","6802.00","4005","06457","Middlesex CT","Middletown, CT",6,1 
"09007","6802.00","4006","06457","Middlesex CT","Middletown, CT",4,1 
"09007","6802.00","4007","06457","Middlesex CT","Middletown, CT",12,1 
"09007","6802.00","5004","06457","Middlesex CT","Middletown, CT",6,1 
"09007","6802.00","5007","06457","Middlesex CT","Middletown, CT",2,1 
"09007","6802.00","5008","06457","Middlesex CT","Middletown, CT",5,1 
"09007","6802.00","5010","06457","Middlesex CT","Middletown, CT",4,1 
